id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,ocean,,,,,,,
103583150,0b693d1d-f758-4ba8-a18d-03c94ecb8447,2021/12/23 11:57 AM SAST,23-12-21,2021-12-23 09:57:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2021-12-24 15:11:10 UTC,2022-01-23 18:28:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/103583150,https://inaturalist-open-data.s3.amazonaws.com/photos/173395615/medium.jpeg,,marine,,2,0,FALSE,,"Along the beach between Mtunzi entrance and the camp site at Park Rynie, Scottburgh, KwaZulu-Natal, South Africa",-30.30087048,30.7498536,5,,,,5,,open,FALSE,,,Zebra Fish,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
105211386,f41f72a6-fdee-437f-bf2d-9795c5c6b311,2022/01/09 4:07 PM SAST,09-01-22,2022-01-09 14:07:00 UTC,Pretoria,1451583,dhoare,David Hoare,2022-01-19 14:58:56 UTC,2024-11-13 15:17:18 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/105211386,https://inaturalist-open-data.s3.amazonaws.com/photos/176477847/medium.jpeg,,,The stripey one,2,0,FALSE,,"South Cape DC, South Africa",-34.03615034,22.76487524,4,,,,4,,open,FALSE,,,Zebra Fish,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
107171285,9ecd88cc-858c-4f13-a996-7b87325be5e5,2022/02/20 12:14 PM SAST,20-02-22,2022-02-20 10:14:00 UTC,Pretoria,2572233,m_d,Mahomed Desai,2022-02-21 08:19:11 UTC,2023-01-07 11:43:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/107171285,https://inaturalist-open-data.s3.amazonaws.com/photos/180196983/medium.jpeg,,,,2,0,FALSE,,"Park Rynie, South Africa",-30.30943023,30.74604774,10,,,,10,,open,FALSE,,,Zebra Fish,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
111406466,8ab95f3c-b1e7-4042-ba43-91e94461618f,2022/02/18 2:59 PM SAST,18-02-22,2022-02-18 12:59:00 UTC,Pretoria,2197353,cornerautenbach,Corn̩ Rautenbach,2022-04-14 12:48:15 UTC,2022-04-24 08:49:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111406466,https://inaturalist-open-data.s3.amazonaws.com/photos/188066223/medium.jpeg,,,,1,0,FALSE,,"Shaka's Rock, Dolphin Coast, 4399, South Africa",-29.52259258,31.22743543,15,,,,15,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
113218911,60ad3618-c601-4c00-91bf-574447fe8222,28-11-12 9:01,28-11-12,2012-11-28 07:01:00 UTC,Pretoria,3381298,jandrevanzyl,Jandre Van Zyl,2022-04-28 14:36:50 UTC,2023-03-27 04:44:44 UTC,research,,https://www.inaturalist.org/observations/113218911,https://static.inaturalist.org/photos/191301550/medium.jpg,,,,2,0,FALSE,,"Umkhanyakude, ZA-NL, ZA",-27.33360451,32.75336655,3,,,,3,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
114753591,e3a4f251-33a9-4c6d-91d9-7d44af4678e6,02-05-22,02-05-22,,Pretoria,5607792,milannel,,2022-05-02 16:49:51 UTC,2022-05-24 23:21:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114753591,https://inaturalist-open-data.s3.amazonaws.com/photos/193740801/medium.jpeg,,,,3,0,FALSE,2,Gericke's Point,-34.03636721,22.76555479,194,,,,194,,open,FALSE,gps,gps,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
115187077,d514bc9b-9ef6-4473-be04-9e702c73ac93,30-04-22 9:33,30-04-22,2022-04-30 07:33:00 UTC,Pretoria,746182,diveinn_capetown,carel van der Colff,2022-05-03 19:07:51 UTC,2022-05-04 18:10:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115187077,https://inaturalist-open-data.s3.amazonaws.com/photos/194389202/medium.jpg,,,,4,0,FALSE,,"Murdock Valley, Cape Town, 7975, South Africa",-34.20778349,18.46231617,83,,,,83,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
115413706,f32648ec-59c3-4914-bbfd-9d8fd0e2533b,30-04-22 19:48,30-04-22,2022-04-30 17:48:00 UTC,Pretoria,2466565,sandyackland,Sandra Ackland,2022-05-04 18:09:31 UTC,2022-05-04 20:58:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115413706,https://inaturalist-open-data.s3.amazonaws.com/photos/194781584/medium.jpeg,,,Millers tidal pool,1,0,FALSE,,"Cape Point, Cape Town, South Africa",-34.2316417,18.47634839,61,,,,61,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
115413725,2cee553b-16d9-43b4-9a4d-45caa8b3b004,30-04-22 19:48,30-04-22,2022-04-30 17:48:00 UTC,Pretoria,2466565,sandyackland,Sandra Ackland,2022-05-04 18:09:36 UTC,2022-05-04 20:58:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115413725,https://inaturalist-open-data.s3.amazonaws.com/photos/194782021/medium.jpeg,,,Millers tidal pool,1,0,FALSE,,"Cape Point, Cape Town, South Africa",-34.2316417,18.47634839,61,,,,61,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
115522476,40de45ca-9c80-40f6-b2fb-4ec8dfdf6d2e,02-05-22 11:13,02-05-22,2022-05-02 09:13:58 UTC,Pretoria,2618415,snorkelters,Tersia,2022-05-05 07:20:05 UTC,2022-05-05 08:58:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/115522476,https://inaturalist-open-data.s3.amazonaws.com/photos/194969519/medium.jpeg,,,,1,0,FALSE,2,The Shell Museum,-34.18041558,22.14221846,208,,,,208,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
118163472,bde732f2-c1b3-4cb9-be22-9c4448d7caf6,2022-05-05 13:14:54+01:00,05-05-22,2022-05-05 12:14:54 UTC,Pretoria,3550339,jeanpaulboerekamps,Jean-Paul Boerekamps,2022-05-22 11:28:40 UTC,2023-08-05 12:36:55 UTC,research,CC0,https://www.inaturalist.org/observations/118163472,https://inaturalist-open-data.s3.amazonaws.com/photos/199616744/medium.jpg,,,,2,0,FALSE,3,"Indian Ocean, KZN, ZA",-28.12607458,32.56061118,118,,,,118,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
119764393,7ef2dfa7-3160-4f36-a960-096d66e6d94d,20-04-22 11:04,20-04-22,2022-04-20 09:04:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2022-06-01 18:04:31 UTC,2022-11-27 18:26:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/119764393,https://inaturalist-open-data.s3.amazonaws.com/photos/202473321/medium.jpeg,,marine,,2,0,FALSE,,"Mtwalume beach, tidal pool and a bit south, KwaZulu-Natal, South Africa",-30.49670277,30.63290909,10,,,,10,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
125211838,16c61316-14a5-48b0-bb7b-de8e0c04f01f,07-07-22 0:37,07-07-22,2022-07-06 22:37:00 UTC,Pretoria,2852980,erwinsieben,Erwin Sieben,2022-07-07 20:09:45 UTC,2022-07-07 20:39:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/125211838,https://inaturalist-open-data.s3.amazonaws.com/photos/212319540/medium.jpg,,,,1,0,FALSE,,"Umkhanyakude, ZA-NL, ZA",-28.12251768,32.55979989,412,,,,412,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
127214619,b2f7cfdb-aae8-4ac1-916e-937f519e8734,20-07-22 16:49,20-07-22,2022-07-20 14:49:32 UTC,Pretoria,2800151,marisa117,Marisa Noordergraaf,2022-07-21 12:44:43 UTC,2024-02-25 06:07:59 UTC,research,,https://www.inaturalist.org/observations/127214619,https://static.inaturalist.org/photos/215947086/medium.jpeg,,,,2,0,FALSE,2,"Lusizini, South Africa",-32.84273908,28.11794281,,,,,,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
133733466,2e8fcf05-e653-4676-9f69-07554a286fa2,2022-06-23 12:54:40+02:00,23-06-22,2022-06-23 10:54:40 UTC,Pretoria,6046842,byron108,Byron Emslie,2022-09-05 07:15:41 UTC,2022-12-09 09:07:42 UTC,research,,https://www.inaturalist.org/observations/133733466,https://static.inaturalist.org/photos/227840513/medium.jpg,,,,2,0,FALSE,3,"Nahoon River, East London, EC, ZA",-32.98226505,27.94987031,81,,,,81,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
140505920,4d2bd575-a11c-4c08-9be3-75c4f375e422,30-10-22,30-10-22,,Pretoria,5146370,peteoxford,,2022-10-30 12:33:46 UTC,2022-11-27 18:26:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140505920,https://inaturalist-open-data.s3.amazonaws.com/photos/240517057/medium.jpg,,,DCIM\100GOPRO\GOPR0899.JPG,1,0,FALSE,,"Betty's Bay, 7141, South Africa",-34.36614587,18.90179881,488,,,,488,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
144322252,0a4343d0-9e53-450e-98e8-3708ace3911e,09-11-22,09-11-22,,Pretoria,2408765,tomheijnen,Tom Heijnen,2022-12-13 22:34:45 UTC,2023-01-23 11:17:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144322252,https://inaturalist-open-data.s3.amazonaws.com/photos/247676791/medium.jpg,,,Aliwal Shoal: Tunnel Cave,2,0,FALSE,,"Aliwal Shoal, Zuid-Afrika",-30.25,30.8166667,1874,,,,1874,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
145257833,d2fb83d8-a878-4e6e-9468-897e504d8658,27-12-22 10:28,27-12-22,2022-12-27 08:28:00 UTC,Pretoria,2461905,darragh132,Darragh Woodford,2022-12-28 12:56:57 UTC,2023-03-21 18:42:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145257833,https://inaturalist-open-data.s3.amazonaws.com/photos/249490859/medium.jpeg,,,,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.14177141,18.43379246,4,,,,4,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
146324035,f8fa70df-c7d7-408d-b62c-6c8206b4352b,06-01-23,06-01-23,,Pretoria,1626677,joelradue,Joel Radue,2023-01-11 08:18:52 UTC,2023-01-11 12:51:18 UTC,research,,https://www.inaturalist.org/observations/146324035,https://static.inaturalist.org/photos/251540953/medium.jpeg,,,,2,0,FALSE,2,South Africa,-34.39611007,21.4129721,24,,,,24,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
146404049,803a1e02-e7d0-4567-8b27-40497c463e10,07-01-23 11:24,07-01-23,2023-01-07 09:24:00 UTC,Pretoria,2534793,peterswart,Peter Swart,2023-01-12 15:31:38 UTC,2023-08-28 08:50:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146404049,https://inaturalist-open-data.s3.amazonaws.com/photos/251696863/medium.jpg,,"Naturesvalley, Sinker Bay, zebra fish",10cm fishes in a rocky channel on Blue Rocks,2,0,FALSE,,"Sinker Bay, Naturesvalley, South Africa",-33.98822861,23.54802714,20,,,,20,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
147828498,0b967c95-bb96-4b2f-b3c9-809bc3f5a30d,01-02-23 11:47,01-02-23,2023-02-01 09:47:00 UTC,Pretoria,1645216,pgkaestner,,2023-02-01 14:09:58 UTC,2023-02-01 15:27:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147828498,https://inaturalist-open-data.s3.amazonaws.com/photos/254444723/medium.jpeg,,,,1,0,FALSE,,"Aliwal Shoal, South Africa",-30.25,30.8166667,933,,,,933,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
153174627,d12b256d-9bd2-429b-91cf-4afaf7447ea0,02-04-23 13:55,02-04-23,2023-04-02 11:55:52 UTC,Pretoria,7316,brenton,Brenton,2023-04-02 13:47:35 UTC,2025-02-07 11:04:00 UTC,research,CC-BY,https://www.inaturalist.org/observations/153174627,https://static.inaturalist.org/photos/264525502/medium.jpeg,,,,1,0,FALSE,2,South Africa,-34.38833618,20.86918259,,,,,,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
156041808,19748fba-f63b-4447-9cf3-5172f738986a,22-04-23 11:13,22-04-23,2023-04-22 09:13:28 UTC,Pretoria,7316,brenton,Brenton,2023-04-22 13:38:06 UTC,2025-02-07 11:03:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/156041808,https://static.inaturalist.org/photos/269787889/medium.jpeg,,,,1,0,FALSE,2,"Overberg, ZA-WC, ZA",-34.63866806,20.25958824,,,,,,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
157183655,8c67dc43-584b-4e5a-bb89-69f54ad36ff7,2023-04-28 11:00AM,28-04-23,2023-04-28 09:00:00 UTC,Pretoria,803694,twooceansdevon,Devon Bowen,2023-04-28 16:30:03 UTC,2023-05-04 02:46:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157183655,https://inaturalist-open-data.s3.amazonaws.com/photos/271784333/medium.jpeg,,,DCIM\100GOPRO\GOPR0304.JPG,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.201199,18.458022,33,,,,33,,open,FALSE,,manual,Diplodus hottentotus,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
157183686,1a333818-5557-44e5-a45b-e24679839f72,2023-04-28 11:00AM,28-04-23,2023-04-28 09:00:00 UTC,Pretoria,803694,twooceansdevon,Devon Bowen,2023-04-28 16:30:06 UTC,2023-05-04 02:46:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157183686,https://inaturalist-open-data.s3.amazonaws.com/photos/271785773/medium.jpeg,,,DCIM\100GOPRO\GOPR0318.JPG,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.201199,18.458022,33,,,,33,,open,FALSE,,manual,Diplodus hottentotus,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
157468576,809a33a4-c32a-4c19-8362-65b6988eb953,28-04-23 8:25,28-04-23,2023-04-28 06:25:00 UTC,Pretoria,746178,seastung,Georgina Jones,2023-04-29 06:43:35 UTC,2023-04-29 06:57:20 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/157468576,https://inaturalist-open-data.s3.amazonaws.com/photos/272265307/medium.jpg,,,,1,0,FALSE,,"atlantis reef Cape Point, Cape Town, South Africa",-34.25,18.4833,50,,,,50,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
158048849,6edcff2c-09c5-418a-b2a2-685b9518d7ba,29-04-23 12:40,29-04-23,2023-04-29 10:40:00 UTC,Pretoria,4267554,carlocean,Carl du Preez,2023-04-30 11:55:05 UTC,2023-05-05 11:47:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158048849,https://inaturalist-open-data.s3.amazonaws.com/photos/273186262/medium.jpg,,,,2,0,FALSE,,Peter's Pinnacles,-34.2585833,18.4781167,194,,,,194,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
158246456,73cb32c3-ae58-4931-8625-ce03c966c3e0,27-04-21 9:54,27-04-21,2021-04-27 07:54:00 UTC,Pretoria,746182,diveinn_capetown,carel van der Colff,2023-04-30 19:16:55 UTC,2023-05-04 00:56:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158246456,https://inaturalist-open-data.s3.amazonaws.com/photos/273508448/medium.jpg,,,,2,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.24998027,18.48331318,4,,,,4,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
158758896,515fb4c3-76cf-40a4-b17f-c31bb6368e79,Mon May 01 2023 18:21:22 GMT+0200 (GMT+2),01-05-23,2023-05-01 16:21:22 UTC,Pretoria,2466565,sandyackland,Sandra Ackland,2023-05-01 17:58:51 UTC,2023-05-04 02:41:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158758896,https://inaturalist-open-data.s3.amazonaws.com/photos/274326174/medium.jpg,,,,2,0,FALSE,3,"Cape Of Good Hope Nature Reserve, Cape Point, WC, ZA",-34.23089872,18.47590464,294,,,,294,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
159211475,c87e9d72-18ca-4261-96f1-59eb6f3477a8,01-05-23 14:41,01-05-23,2023-05-01 12:41:00 UTC,Pretoria,4217431,jesscjworsley,Jess Worsley,2023-05-02 17:14:08 UTC,2023-05-02 18:05:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159211475,https://inaturalist-open-data.s3.amazonaws.com/photos/275064534/medium.jpeg,,,,2,0,FALSE,,"Simon's Town, Cape Town, 7975, South Africa",-34.20071543,18.4570999,100,,,,100,,open,FALSE,,,Diplodus hottentotus,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
163086756,7e1e0a2c-bd86-4cf1-af0c-d6e626d2e115,2023-05-09 16:19:29+02:00,09-05-23,2023-05-09 14:19:29 UTC,Pretoria,731085,callumevans,Callum Evans,2023-05-22 09:16:03 UTC,2025-02-07 11:03:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/163086756,https://inaturalist-open-data.s3.amazonaws.com/photos/282041871/medium.jpg,,,,3,0,FALSE,3,"South Atlantic Ocean, WC, ZA",-34.23995215,18.47680549,24,,,,24,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
175537066,552139ef-ce65-40de-816a-ceb6b4e009c5,2022-11-30 16:41:01+02:00,30-11-22,2022-11-30 14:41:01 UTC,Pretoria,7164772,luke_goddard,Luke Goddard,2023-07-29 13:57:02 UTC,2025-02-07 11:03:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175537066,https://inaturalist-open-data.s3.amazonaws.com/photos/305074436/medium.jpg,,,,1,0,FALSE,3,"South Atlantic Ocean, WC, ZA",-34.32148676,18.46226477,947,,,,947,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
177046217,dcd46e5f-141f-422c-8d24-61a8b180c2fd,05-08-23 12:31,05-08-23,2023-08-05 10:31:00 UTC,Pretoria,4217431,jesscjworsley,Jess Worsley,2023-08-06 20:59:56 UTC,2023-08-07 08:25:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/177046217,https://inaturalist-open-data.s3.amazonaws.com/photos/307873867/medium.jpeg,,,,1,0,FALSE,,"City of Cape Town, ZA-WC, ZA",-34.24009054,18.47679108,50,,,,50,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
179720077,70be6267-a1bc-4d4a-8955-e1ea7c8d9736,2023-08-05 00:00:00+03:00,04-08-23,2023-08-04 21:00:00 UTC,Pretoria,19061,seasav,,2023-08-22 19:03:38 UTC,2025-02-07 11:03:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/179720077,https://inaturalist-open-data.s3.amazonaws.com/photos/312931043/medium.jpg,,,,1,0,FALSE,3,"Indian Ocean, KZN, ZA",-30.21310274,30.82325055,2458,,,,2458,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
192048120,126b6f63-6a6d-4d7e-bbd8-f44ad27790e5,20-01-22,20-01-22,,Pretoria,7633396,matthew33183,Matthew Hughes,2023-11-25 09:34:48 UTC,2023-11-25 09:43:09 UTC,research,,https://www.inaturalist.org/observations/192048120,https://static.inaturalist.org/photos/337057943/medium.jpeg,,,,1,0,FALSE,2,"Gqeberha, South Africa",-34.04230744,25.5446519,4021,,,,4021,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
197962902,5222a3e7-4069-4e09-92bc-36f6c6a605c8,12-01-24 10:01,12-01-24,2024-01-12 08:01:00 UTC,Pretoria,3381298,jandrevanzyl,Jandre Van Zyl,2024-01-30 10:18:01 UTC,2025-02-07 11:03:20 UTC,research,,https://www.inaturalist.org/observations/197962902,https://static.inaturalist.org/photos/348800748/medium.jpg,,,,1,0,FALSE,,"Nkundwini, South Africa",-27.33438113,32.75237762,2,,,,2,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
197974763,7f7522bb-759b-475a-bc05-068a634d7adc,12-01-24 12:21,12-01-24,2024-01-12 10:21:00 UTC,Pretoria,3381298,jandrevanzyl,Jandre Van Zyl,2024-01-30 14:48:26 UTC,2025-02-07 11:03:34 UTC,research,,https://www.inaturalist.org/observations/197974763,https://static.inaturalist.org/photos/348826260/medium.jpg,,,,1,0,FALSE,,"Nkundwini, South Africa",-27.33297065,32.75269269,8,,,,8,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
198286901,e552322a-4317-4c88-8a2b-67a2dc16f68e,31-03-08 8:33,31-03-08,2008-03-31 06:33:00 UTC,Pretoria,3915612,sylvain_le_bris,Sylvain Le Bris,2024-02-03 12:02:20 UTC,2025-02-07 11:03:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198286901,https://inaturalist-open-data.s3.amazonaws.com/photos/349449846/medium.jpeg,,,,1,0,FALSE,,"Aliwal Shoal, Afrique du Sud",-30.24484688,30.8214303,355,,,,355,,open,FALSE,,,Diplodus hottentotus,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
198286921,a097a242-d9bf-4ea8-a0f6-a09eaa7fd086,31-03-08 9:26,31-03-08,2008-03-31 07:26:00 UTC,Pretoria,3915612,sylvain_le_bris,Sylvain Le Bris,2024-02-03 12:02:26 UTC,2025-02-07 11:03:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/198286921,https://inaturalist-open-data.s3.amazonaws.com/photos/349449901/medium.jpeg,,,,1,0,FALSE,,"Aliwal Shoal, Afrique du Sud",-30.24484688,30.8214303,355,,,,355,,open,FALSE,,,Diplodus hottentotus,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
198384036,b9830944-9bbf-4fde-9df3-40afe9782fda,16-01-24 0:58,16-01-24,2024-01-15 22:58:00 UTC,Pretoria,1507968,rohan_the_antman,Rohan_the_antman,2024-02-04 12:02:03 UTC,2024-02-04 12:16:30 UTC,research,,https://www.inaturalist.org/observations/198384036,https://static.inaturalist.org/photos/349640115/medium.jpeg,,,,1,0,FALSE,,"Eden, Western Cape, South Africa",-34.03000167,22.767355,,,,,,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
198384044,e126fc73-1836-4163-9e9a-058712d8feea,16-01-24 1:08,16-01-24,2024-01-15 23:08:00 UTC,Pretoria,1507968,rohan_the_antman,Rohan_the_antman,2024-02-04 12:02:05 UTC,2024-02-21 05:41:16 UTC,research,,https://www.inaturalist.org/observations/198384044,https://static.inaturalist.org/photos/349640183/medium.jpeg,,,,2,0,FALSE,,"Garden Route District Municipality, South Africa",-34.030265,22.76706167,,,,,,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
199100274,702da77f-d356-4864-97a5-f5a6a60f763c,2023-12-23 15:39:09+02:00,23-12-23,2023-12-23 13:39:09 UTC,Pretoria,4689401,amyhunter95,Amy Hunter,2024-02-12 13:39:03 UTC,2024-03-04 10:48:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199100274,https://inaturalist-open-data.s3.amazonaws.com/photos/351054895/medium.jpg,,,,2,0,FALSE,3,"Schoenmakerskop, Gqeberha, EC, ZA",-34.0419195,25.5372,6,,,,6,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
199100315,4485f270-a3cb-4d31-ba54-089cb8888663,2023-12-23 15:37:58+02:00,23-12-23,2023-12-23 13:37:58 UTC,Pretoria,4689401,amyhunter95,Amy Hunter,2024-02-12 13:39:39 UTC,2024-03-13 15:05:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/199100315,https://inaturalist-open-data.s3.amazonaws.com/photos/351054964/medium.jpg,,,,2,0,FALSE,3,"Schoenmakerskop, Gqeberha, EC, ZA",-34.04186667,25.537225,32,,,,32,,open,FALSE,,,Zebra Seabream,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
200528464,723c688c-ed5f-4c13-95b3-ef992e789a0e,03-03-19 17:38,03-03-19,2019-03-03 15:38:00 UTC,Pretoria,778803,eyes4earth,@eyes4earth (M Zylstra),2024-02-26 17:10:07 UTC,2024-03-04 10:43:38 UTC,research,,https://www.inaturalist.org/observations/200528464,https://static.inaturalist.org/photos/353817274/medium.jpeg,,,,2,0,FALSE,,"Plettenberg Bay, South Africa",-34.0455905,23.37548479,122,,,,122,,open,FALSE,,,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,Indian Ocean,,,,,,,
202550593,27fa9bca-b396-4b30-95b0-76f3dfd9863e,15-03-24 17:44,15-03-24,2024-03-15 15:44:22 UTC,Pretoria,5084324,siddd,Stephen Moss,2024-03-15 17:48:24 UTC,2024-03-15 20:15:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/202550593,https://inaturalist-open-data.s3.amazonaws.com/photos/357744204/medium.jpeg,,,,2,0,FALSE,2,"De Kelders, 7220, South Africa",-34.55514677,19.3641701,20,,,,20,,open,FALSE,gps,gps,Zebra,Diplodus hottentotus,Zebra,Actinopterygii,445869,South Atlantic Ocean,,,,,,,
